"","Cohort","Block","Position","Pop","Rep","germdate","Notes","plantdate","germjul","plantjul","days2germ","plantSep","germSep","days2germ2","planted","germinated","mean.Temp","mean.Min.Temp","mean.Max.Temp","Topt"
"814",2,2,"A_14","CAAM-GB",8,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"815",2,2,"A_15","CAIN3",16,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"816",2,2,"A_16","CAIN4",4,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,36.46572848
"817",2,2,"A_17","STTO-BH",15,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,21.4389966
"818",2,2,"A_18","CAIN4",16,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,36.46572848
"819",2,2,"A_19","CAAN1",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"820",2,2,"A_20","CAAN2",12,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"821",2,2,"B_01","STIN",12,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,25.92210573
"822",2,2,"B_02","CAIN3",15,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"823",2,2,"B_03","STPO1",5,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,21.46575374
"824",2,2,"B_04","STPO1",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,21.46575374
"825",2,2,"B_05","STPO1",3,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,21.46575374
"826",2,2,"B_06","CAAM-GB",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"827",2,2,"B_07","CAAM-GB",11,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"828",2,2,"B_08","STTO-BH",3,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,21.4389966
"829",2,2,"B_09","STTO-BH",14,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,21.4389966
"830",2,2,"B_10","STIN",4,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,25.92210573
"831",2,2,"B_11","STPO1",12,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,21.46575374
"832",2,2,"B_12","CAAN2",11,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"833",2,2,"B_13","STGL1",15,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,25.95117404
"834",2,2,"B_14","CAAN1",2,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"835",2,2,"B_15","CAIN3",11,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,30.61272267
"836",2,2,"B_16","STIN",2,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,25.92210573
"837",2,2,"B_17","CAAN2",4,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"838",2,2,"B_18","CAIN4",12,2020-10-09,"",2020-10-02,283,276,7,31,38,7,1,1,18.78391959799,12.875,27,36.46572848
"839",2,2,"B_19","CAIN4",14,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,36.46572848
"840",2,2,"B_20","STGL1",14,2020-10-10,"",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,25.95117404
"841",2,2,"C_01","STIN",8,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,25.92210573
"842",2,2,"C_02","STTO-BH",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,21.4389966
"843",2,2,"C_03","CAIN3",6,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,30.61272267
"844",2,2,"C_04","CAAM-GB",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"845",2,2,"C_05","STPO1",8,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,21.46575374
"846",2,2,"C_06","CAAN1",16,NA,"seed questionalby viable",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"847",2,2,"C_07","STGL1",5,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,25.95117404
"848",2,2,"C_08","STGL1",6,2020-10-10,"",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,25.95117404
"849",2,2,"C_09","CAAN2",5,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"850",2,2,"C_10","STDI",9,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,29.11518968
"851",2,2,"C_11","blank",3,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,NA
"852",2,2,"C_12","CAIN4",6,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,36.46572848
"853",2,2,"C_13","STIN",14,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.92210573
"854",2,2,"C_14","STBR3",16,2020-10-30,"",2020-10-02,304,276,28,31,59,28,1,1,17.2353008727606,11.1724137931034,26.2068965517241,36.4851957
"855",2,2,"C_15","CAAN1",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"856",2,2,"C_16","CAAM-GB",15,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"857",2,2,"C_17","STTO-BH",10,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,21.4389966
"858",2,2,"C_18","STPO1",16,2020-10-10,"",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,21.46575374
"859",2,2,"C_19","CAAN1",8,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"860",2,2,"C_20","STDR2",14,2020-10-12,"",2020-10-02,286,276,10,31,41,10,1,1,18.5661764705882,12.5454545454545,27.1363636363636,26.75027797
"861",2,2,"D_01","CAAM-GB",4,2020-10-10,"10/16 2 germinates",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,12.17705163
"862",2,2,"D_02","CAIN4",2,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,36.46572848
"863",2,2,"D_03","CAAN2",9,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"864",2,2,"D_04","STTO-BH",11,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,21.4389966
"865",2,2,"D_05","STDR2",11,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,26.75027797
"866",2,2,"D_06","STDI",7,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"867",2,2,"D_07","STTO-BH",7,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,21.4389966
"868",2,2,"D_08","STDR2",4,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,26.75027797
"869",2,2,"D_09","STDI",10,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"870",2,2,"D_10","STGL1",10,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.95117404
"871",2,2,"D_11","CAIN4",1,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,36.46572848
"872",2,2,"D_12","CAAN1",4,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"873",2,2,"D_13","STTO-BH",2,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,21.4389966
"874",2,2,"D_14","CAAM-GB",7,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,12.17705163
"875",2,2,"D_15","STBR3",5,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,36.4851957
"876",2,2,"D_16","STPO1",14,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,21.46575374
"877",2,2,"D_17","CAIN3",4,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"878",2,2,"D_18","STTO-BH",16,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,21.4389966
"879",2,2,"D_19","STDR2",6,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,26.75027797
"880",2,2,"D_20","CAIN4",9,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,36.46572848
"881",2,2,"E_01","STGL1",9,2020-11-19,"",2020-10-02,324,276,48,31,79,48,1,1,14.2061625483775,9.16326530612245,23.5612244897959,25.95117404
"882",2,2,"E_02","STDR2",16,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,26.75027797
"883",2,2,"E_03","STPO1",4,2020-10-10,"",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,21.46575374
"884",2,2,"E_04","STDI",11,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"885",2,2,"E_05","CAAN2",14,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"886",2,2,"E_06","STPO1",6,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,21.46575374
"887",2,2,"E_07","STDI",16,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"888",2,2,"E_08","STTO-BH",5,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,21.4389966
"889",2,2,"E_09","CAAN2",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"890",2,2,"E_10","STBR3",10,2020-10-13,"",2020-10-02,287,276,11,31,42,11,1,1,18.6108934169279,12.375,27.4166666666667,36.4851957
"891",2,2,"E_11","STGL1",8,2020-10-12,"",2020-10-02,286,276,10,31,41,10,1,1,18.5661764705882,12.5454545454545,27.1363636363636,25.95117404
"892",2,2,"E_12","STDI",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,29.11518968
"893",2,2,"E_13","STBR3",9,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,36.4851957
"894",2,2,"E_14","STIN",5,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.92210573
"895",2,2,"E_15","STBR3",11,2020-10-13,"",2020-10-02,287,276,11,31,42,11,1,1,18.6108934169279,12.375,27.4166666666667,36.4851957
"896",2,2,"E_16","CAAN2",8,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"897",2,2,"E_17","STDR2",10,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,26.75027797
"898",2,2,"E_18","STDR2",7,2020-10-10,"",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,26.75027797
"899",2,2,"E_19","CAAN2",2,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"900",2,2,"E_20","STDI",8,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"901",2,2,"F_01","CAAN2",10,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"902",2,2,"F_02","CAIN4",13,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,36.46572848
"903",2,2,"F_03","CAAM-GB",10,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"904",2,2,"F_04","STIN",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.92210573
"905",2,2,"F_05","STDI",6,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"906",2,2,"F_06","CAAN2",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"907",2,2,"F_07","STDI",15,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,29.11518968
"908",2,2,"F_08","CAAN1",9,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"909",2,2,"F_09","CAIN3",12,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"910",2,2,"F_10","CAIN3",8,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,30.61272267
"911",2,2,"F_11","CAAN2",16,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"912",2,2,"F_12","STBR3",1,2020-10-10,"",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,36.4851957
"913",2,2,"F_13","STGL1",2,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,25.95117404
"914",2,2,"F_14","CAAM-GB",16,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"915",2,2,"F_15","CAAN1",12,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"916",2,2,"F_16","STGL1",16,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,25.95117404
"917",2,2,"F_17","CAIN3",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"918",2,2,"F_18","STPO1",9,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,21.46575374
"919",2,2,"F_19","STPO1",1,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,21.46575374
"920",2,2,"F_20","STIN",15,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.92210573
"921",2,2,"G_01","STDR2",12,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,26.75027797
"922",2,2,"G_02","CAIN4",11,2020-10-10,"",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,36.46572848
"923",2,2,"G_03","STGL1",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.95117404
"924",2,2,"G_04","CAAM-GB",14,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"925",2,2,"G_05","blank",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,NA
"926",2,2,"G_06","STBR3",6,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,36.4851957
"927",2,2,"G_07","CAAN1",5,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"928",2,2,"G_08","STBR3",12,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,36.4851957
"929",2,2,"G_09","STPO1",2,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,21.46575374
"930",2,2,"G_10","STIN",6,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,25.92210573
"931",2,2,"G_11","blank",4,NA,"iButton in this blank",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,NA
"932",2,2,"G_12","STDI",14,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"933",2,2,"G_13","CAAN1",14,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"934",2,2,"G_14","STGL1",7,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,25.95117404
"935",2,2,"G_15","CAAN1",3,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"936",2,2,"G_16","CAAM-GB",3,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"937",2,2,"G_17","CAIN4",10,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,36.46572848
"938",2,2,"G_18","STGL1",4,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,25.95117404
"939",2,2,"G_19","STDI",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,29.11518968
"940",2,2,"G_20","CACO1",1,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,25.45463261
"941",2,2,"H_01","STTO-BH",13,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,21.4389966
"942",2,2,"H_02","STIN",3,NA,"may have planted 2 seeds ",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.92210573
"943",2,2,"H_03","CACO1",3,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,25.45463261
"944",2,2,"H_04","STIN",11,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,25.92210573
"945",2,2,"H_05","STBR3",15,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,36.4851957
"946",2,2,"H_06","CACO1",2,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.45463261
"947",2,2,"H_07","STGL1",3,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,25.95117404
"948",2,2,"H_08","STDI",5,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,29.11518968
"949",2,2,"H_09","STBR3",8,2020-10-13,"",2020-10-02,287,276,11,31,42,11,1,1,18.6108934169279,12.375,27.4166666666667,36.4851957
"950",2,2,"H_10","CACO1",4,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,25.45463261
"951",2,2,"H_11","STIN",10,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.92210573
"952",2,2,"H_12","STPO1",10,2020-10-08,"seed questionalby viable",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,21.46575374
"953",2,2,"H_13","CAAN2",15,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"954",2,2,"H_14","STTO-BH",8,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,21.4389966
"955",2,2,"H_15","STDI",12,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"956",2,2,"H_16","STPO1",15,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,21.46575374
"957",2,2,"H_17","STGL1",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.95117404
"958",2,2,"H_18","blank",2,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,NA
"959",2,2,"H_19","STBR3",7,2020-10-08,"seed questionalby viable",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,36.4851957
"960",2,2,"H_20","STDR2",1,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,26.75027797
"961",2,2,"I_01","CAAN2",3,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"962",2,2,"I_02","CAIN3",7,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"963",2,2,"I_03","STGL1",12,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,25.95117404
"964",2,2,"I_04","STGL1",11,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,25.95117404
"965",2,2,"I_05","CAAM-GB",5,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"966",2,2,"I_06","CAAM-GB",2,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"967",2,2,"I_07","STDI",3,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,29.11518968
"968",2,2,"I_08","STIN",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,25.92210573
"969",2,2,"I_09","STIN",16,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,25.92210573
"970",2,2,"I_10","CAIN3",5,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,30.61272267
"971",2,2,"I_11","CAIN4",8,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,36.46572848
"972",2,2,"I_12","STTO-BH",9,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,21.4389966
"973",2,2,"I_13","STTO-BH",4,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,21.4389966
"974",2,2,"I_14","STDI",2,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,29.11518968
"975",2,2,"I_15","CAAN1",15,NA,"seed questionalby viable",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"976",2,2,"I_16","CAIN3",3,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"977",2,2,"I_17","CAIN4",3,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,36.46572848
"978",2,2,"I_18","CAIN3",10,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"979",2,2,"I_19","CAAM-GB",12,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,12.17705163
"980",2,2,"I_20","STDR2",2,2020-10-20,"",2020-10-02,294,276,18,31,49,18,1,1,19.3299096138044,12.7631578947368,28.0263157894737,26.75027797
"981",2,2,"J_01","CAAN1",7,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,22.29586622
"982",2,2,"J_02","STBR3",2,2020-10-08,"",2020-10-02,282,276,6,31,37,6,1,1,19.3298816568047,13.3571428571429,27.6428571428571,36.4851957
"983",2,2,"J_03","STBR3",4,2020-10-12,"",2020-10-02,286,276,10,31,41,10,1,1,18.5661764705882,12.5454545454545,27.1363636363636,36.4851957
"984",2,2,"J_04","STDR2",3,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,26.75027797
"985",2,2,"J_05","CAAN2",7,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,30.49216534
"986",2,2,"J_06","CAIN3",2,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,30.61272267
"987",2,2,"J_07","STDI",4,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,29.11518968
"988",2,2,"J_08","CAIN4",7,2020-10-10,"",2020-10-02,284,276,8,31,39,8,1,1,18.7276200873362,12.8333333333333,27,36.46572848
"989",2,2,"J_09","STDR2",9,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,26.75027797
"990",2,2,"J_10","STDR2",15,2020-10-15,"",2020-10-02,289,276,13,31,44,13,1,1,19.2542875989446,12.75,28.0357142857143,26.75027797
"991",2,2,"J_11","STBR3",14,2020-10-09,"",2020-10-02,283,276,7,31,38,7,1,1,18.78391959799,12.875,27,36.4851957
"992",2,2,"J_12","CAIN3",9,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,30.61272267
"993",2,2,"J_13","STBR3",3,2020-10-11,"",2020-10-02,285,276,9,31,40,9,1,1,18.6047297297297,12.75,26.9,36.4851957
"994",2,2,"J_14","STBR3",13,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,36.4851957
"995",2,2,"J_15","CAAM-GB",6,2020-10-15,"",2020-10-02,289,276,13,31,44,13,1,1,19.2542875989446,12.75,28.0357142857143,12.17705163
"996",2,2,"J_16","CAAN2",6,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.49216534
"997",2,2,"J_17","CAIN4",15,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,36.46572848
"998",2,2,"J_18","STDR2",13,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,26.75027797
"999",2,2,"J_19","STTO-BH",6,2020-10-06,"",2020-10-02,280,276,4,31,35,4,1,1,20.3589449541284,13.8,28.5,21.4389966
"1000",2,2,"J_20","CAIN3",1,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,30.61272267
"1001",2,3,"A_01","STGL1",3,2020-10-09,"",2020-10-02,283,276,7,31,38,7,1,1,18.78391959799,12.875,27,25.95117404
"1002",2,3,"A_02","CAIN4",14,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,36.46572848
"1003",2,3,"A_03","CAIN4",1,2020-10-07,"",2020-10-02,281,276,5,31,36,5,1,1,19.9505395683453,13.5833333333333,28.3333333333333,36.46572848
"1004",2,3,"A_04","STDR2",14,NA,"",2020-10-02,NA,276,NA,31,NA,NA,1,0,NA,NA,NA,26.75027797
"1005",2,3,"A_05","CAAN1",16,2020-10-05,"",2020-10-02,279,276,3,31,34,3,1,1,20.868670886076,14.5,28.75,22.29586622
