Date.Time,Unit,temp,block,hour,minute,Date
8/25/21 22:05,C,21,13,22,5,8/25/21
8/25/21 23:05,C,19,13,23,5,8/25/21
8/26/21 0:05,C,18,13,0,5,8/26/21
8/26/21 1:05,C,17,13,1,5,8/26/21
8/26/21 2:05,C,16,13,2,5,8/26/21
8/26/21 3:05,C,15,13,3,5,8/26/21
8/26/21 4:05,C,14.5,13,4,5,8/26/21
8/26/21 5:05,C,14,13,5,5,8/26/21
8/26/21 6:05,C,13.5,13,6,5,8/26/21
8/26/21 7:05,C,13.5,13,7,5,8/26/21
8/26/21 8:05,C,16.5,13,8,5,8/26/21
8/26/21 9:05,C,22.5,13,9,5,8/26/21
8/26/21 10:05,C,29.5,13,10,5,8/26/21
8/26/21 11:05,C,34.5,13,11,5,8/26/21
8/26/21 12:05,C,38.5,13,12,5,8/26/21
8/26/21 13:05,C,41,13,13,5,8/26/21
8/26/21 14:05,C,42,13,14,5,8/26/21
8/26/21 15:05,C,42.5,13,15,5,8/26/21
8/26/21 16:05,C,42.5,13,16,5,8/26/21
8/26/21 17:05,C,40,13,17,5,8/26/21
8/26/21 18:05,C,37.5,13,18,5,8/26/21
8/26/21 19:05,C,34,13,19,5,8/26/21
8/26/21 20:05,C,29.5,13,20,5,8/26/21
8/26/21 21:05,C,26,13,21,5,8/26/21
8/26/21 22:05,C,24,13,22,5,8/26/21
8/26/21 23:05,C,22.5,13,23,5,8/26/21
8/27/21 0:05,C,21.5,13,0,5,8/27/21
8/27/21 1:05,C,20.5,13,1,5,8/27/21
8/27/21 2:05,C,20,13,2,5,8/27/21
8/27/21 3:05,C,19,13,3,5,8/27/21
8/27/21 4:05,C,18,13,4,5,8/27/21
8/27/21 5:05,C,17.5,13,5,5,8/27/21
8/27/21 6:05,C,17.5,13,6,5,8/27/21
8/27/21 7:05,C,17.5,13,7,5,8/27/21
8/27/21 8:05,C,20,13,8,5,8/27/21
8/27/21 9:05,C,25.5,13,9,5,8/27/21
8/27/21 10:05,C,31.5,13,10,5,8/27/21
8/27/21 11:05,C,34,13,11,5,8/27/21
8/27/21 12:05,C,37,13,12,5,8/27/21
8/27/21 13:05,C,39.5,13,13,5,8/27/21
8/27/21 14:05,C,40.5,13,14,5,8/27/21
8/27/21 15:05,C,42,13,15,5,8/27/21
8/27/21 16:05,C,42.5,13,16,5,8/27/21
8/27/21 17:05,C,40,13,17,5,8/27/21
8/27/21 18:05,C,37.5,13,18,5,8/27/21
8/27/21 19:05,C,34,13,19,5,8/27/21
8/27/21 20:05,C,30,13,20,5,8/27/21
8/27/21 21:05,C,27.5,13,21,5,8/27/21
8/27/21 22:05,C,26,13,22,5,8/27/21
8/27/21 23:05,C,24,13,23,5,8/27/21
8/28/21 0:05,C,22.5,13,0,5,8/28/21
8/28/21 1:05,C,22,13,1,5,8/28/21
8/28/21 2:05,C,21,13,2,5,8/28/21
8/28/21 3:05,C,20,13,3,5,8/28/21
8/28/21 4:05,C,19.5,13,4,5,8/28/21
8/28/21 5:05,C,18.5,13,5,5,8/28/21
8/28/21 6:05,C,18,13,6,5,8/28/21
8/28/21 7:05,C,18,13,7,5,8/28/21
8/28/21 8:05,C,20.5,13,8,5,8/28/21
8/28/21 9:05,C,25.5,13,9,5,8/28/21
8/28/21 10:05,C,32.5,13,10,5,8/28/21
8/28/21 11:05,C,36,13,11,5,8/28/21
8/28/21 12:05,C,39.5,13,12,5,8/28/21
8/28/21 13:05,C,42,13,13,5,8/28/21
8/28/21 14:05,C,43,13,14,5,8/28/21
8/28/21 15:05,C,44.5,13,15,5,8/28/21
8/28/21 16:05,C,44.5,13,16,5,8/28/21
8/28/21 17:05,C,41.5,13,17,5,8/28/21
8/28/21 18:05,C,39,13,18,5,8/28/21
8/28/21 19:05,C,35,13,19,5,8/28/21
8/28/21 20:05,C,30.5,13,20,5,8/28/21
8/28/21 21:05,C,28,13,21,5,8/28/21
8/28/21 22:05,C,26,13,22,5,8/28/21
8/28/21 23:05,C,24,13,23,5,8/28/21
8/29/21 0:05,C,22.5,13,0,5,8/29/21
8/29/21 1:05,C,22,13,1,5,8/29/21
8/29/21 2:05,C,21,13,2,5,8/29/21
8/29/21 3:05,C,20,13,3,5,8/29/21
8/29/21 4:05,C,19.5,13,4,5,8/29/21
8/29/21 5:05,C,18.5,13,5,5,8/29/21
8/29/21 6:05,C,17.5,13,6,5,8/29/21
8/29/21 7:05,C,17.5,13,7,5,8/29/21
8/29/21 8:05,C,20.5,13,8,5,8/29/21
8/29/21 9:05,C,26.5,13,9,5,8/29/21
8/29/21 10:05,C,33.5,13,10,5,8/29/21
8/29/21 11:05,C,38,13,11,5,8/29/21
8/29/21 12:05,C,41.5,13,12,5,8/29/21
8/29/21 13:05,C,44,13,13,5,8/29/21
8/29/21 14:05,C,46,13,14,5,8/29/21
8/29/21 15:05,C,46,13,15,5,8/29/21
8/29/21 16:05,C,45,13,16,5,8/29/21
8/29/21 17:05,C,43,13,17,5,8/29/21
8/29/21 18:05,C,40,13,18,5,8/29/21
8/29/21 19:05,C,35.5,13,19,5,8/29/21
8/29/21 20:05,C,30.5,13,20,5,8/29/21
8/29/21 21:05,C,27,13,21,5,8/29/21
8/29/21 22:05,C,24,13,22,5,8/29/21
8/29/21 23:05,C,22.5,13,23,5,8/29/21
8/30/21 0:05,C,21.5,13,0,5,8/30/21
8/30/21 1:05,C,20.5,13,1,5,8/30/21
8/30/21 2:05,C,19.5,13,2,5,8/30/21
8/30/21 3:05,C,18.5,13,3,5,8/30/21
8/30/21 4:05,C,18,13,4,5,8/30/21
8/30/21 5:05,C,17,13,5,5,8/30/21
8/30/21 6:05,C,16.5,13,6,5,8/30/21
8/30/21 7:05,C,16,13,7,5,8/30/21
8/30/21 8:05,C,18,13,8,5,8/30/21
8/30/21 9:05,C,24,13,9,5,8/30/21
8/30/21 10:05,C,32,13,10,5,8/30/21
8/30/21 11:05,C,36.5,13,11,5,8/30/21
8/30/21 12:05,C,41,13,12,5,8/30/21
8/30/21 13:05,C,42.5,13,13,5,8/30/21
8/30/21 14:05,C,43,13,14,5,8/30/21
8/30/21 15:05,C,43,13,15,5,8/30/21
8/30/21 16:05,C,43,13,16,5,8/30/21
8/30/21 17:05,C,41,13,17,5,8/30/21
8/30/21 18:05,C,38.5,13,18,5,8/30/21
8/30/21 19:05,C,34,13,19,5,8/30/21
8/30/21 20:05,C,29,13,20,5,8/30/21
8/30/21 21:05,C,26,13,21,5,8/30/21
8/30/21 22:05,C,23,13,22,5,8/30/21
8/30/21 23:05,C,21.5,13,23,5,8/30/21
8/31/21 0:05,C,20.5,13,0,5,8/31/21
8/31/21 1:05,C,19,13,1,5,8/31/21
8/31/21 2:05,C,18,13,2,5,8/31/21
8/31/21 3:05,C,17,13,3,5,8/31/21
8/31/21 4:05,C,16.5,13,4,5,8/31/21
8/31/21 5:05,C,16,13,5,5,8/31/21
8/31/21 6:05,C,16,13,6,5,8/31/21
8/31/21 7:05,C,16,13,7,5,8/31/21
8/31/21 8:05,C,17.5,13,8,5,8/31/21
8/31/21 9:05,C,24.5,13,9,5,8/31/21
8/31/21 10:05,C,31.5,13,10,5,8/31/21
8/31/21 11:05,C,35.5,13,11,5,8/31/21
8/31/21 12:05,C,40,13,12,5,8/31/21
8/31/21 13:05,C,41,13,13,5,8/31/21
8/31/21 14:05,C,41.5,13,14,5,8/31/21
8/31/21 15:05,C,41,13,15,5,8/31/21
8/31/21 16:05,C,40,13,16,5,8/31/21
8/31/21 17:05,C,37.5,13,17,5,8/31/21
8/31/21 18:05,C,34,13,18,5,8/31/21
8/31/21 19:05,C,29,13,19,5,8/31/21
8/31/21 20:05,C,25,13,20,5,8/31/21
8/31/21 21:05,C,21.5,13,21,5,8/31/21
8/31/21 22:05,C,20,13,22,5,8/31/21
8/31/21 23:05,C,18.5,13,23,5,8/31/21
9/1/21 0:05,C,18,13,0,5,9/1/21
9/1/21 1:05,C,17,13,1,5,9/1/21
9/1/21 2:05,C,16.5,13,2,5,9/1/21
9/1/21 3:05,C,16,13,3,5,9/1/21
9/1/21 4:05,C,15.5,13,4,5,9/1/21
9/1/21 5:05,C,14.5,13,5,5,9/1/21
9/1/21 6:05,C,14,13,6,5,9/1/21
9/1/21 7:05,C,14,13,7,5,9/1/21
9/1/21 8:05,C,15.5,13,8,5,9/1/21
9/1/21 9:05,C,22,13,9,5,9/1/21
9/1/21 10:05,C,28.5,13,10,5,9/1/21
9/1/21 11:05,C,31.5,13,11,5,9/1/21
9/1/21 12:05,C,34,13,12,5,9/1/21
9/1/21 13:05,C,35.5,13,13,5,9/1/21
9/1/21 14:05,C,35.5,13,14,5,9/1/21
9/1/21 15:05,C,35,13,15,5,9/1/21
9/1/21 16:05,C,34,13,16,5,9/1/21
9/1/21 17:05,C,30,13,17,5,9/1/21
9/1/21 18:05,C,26.5,13,18,5,9/1/21
9/1/21 19:05,C,23.5,13,19,5,9/1/21
9/1/21 20:05,C,20,13,20,5,9/1/21
9/1/21 21:05,C,18,13,21,5,9/1/21
9/1/21 22:05,C,17,13,22,5,9/1/21
9/1/21 23:05,C,15.5,13,23,5,9/1/21
9/2/21 0:05,C,15,13,0,5,9/2/21
9/2/21 1:05,C,14.5,13,1,5,9/2/21
9/2/21 2:05,C,14,13,2,5,9/2/21
9/2/21 3:05,C,14,13,3,5,9/2/21
9/2/21 4:05,C,13.5,13,4,5,9/2/21
9/2/21 5:05,C,12.5,13,5,5,9/2/21
9/2/21 6:05,C,12,13,6,5,9/2/21
9/2/21 7:05,C,12,13,7,5,9/2/21
9/2/21 8:05,C,13.5,13,8,5,9/2/21
9/2/21 9:05,C,19,13,9,5,9/2/21
9/2/21 10:05,C,26,13,10,5,9/2/21
9/2/21 11:05,C,30,13,11,5,9/2/21
9/2/21 12:05,C,33,13,12,5,9/2/21
9/2/21 13:05,C,36,13,13,5,9/2/21
9/2/21 14:05,C,36.5,13,14,5,9/2/21
9/2/21 15:05,C,37.5,13,15,5,9/2/21
9/2/21 16:05,C,36.5,13,16,5,9/2/21
9/2/21 17:05,C,33.5,13,17,5,9/2/21
9/2/21 18:05,C,30.5,13,18,5,9/2/21
9/2/21 19:05,C,28,13,19,5,9/2/21
9/2/21 20:05,C,24,13,20,5,9/2/21
9/2/21 21:05,C,21,13,21,5,9/2/21
9/2/21 22:05,C,19,13,22,5,9/2/21
9/2/21 23:05,C,17.5,13,23,5,9/2/21
9/3/21 0:05,C,16.5,13,0,5,9/3/21
9/3/21 1:05,C,15.5,13,1,5,9/3/21
9/3/21 2:05,C,15,13,2,5,9/3/21
9/3/21 3:05,C,14,13,3,5,9/3/21
9/3/21 4:05,C,13.5,13,4,5,9/3/21
9/3/21 5:05,C,13,13,5,5,9/3/21
9/3/21 6:05,C,12.5,13,6,5,9/3/21
9/3/21 7:05,C,12,13,7,5,9/3/21
9/3/21 8:05,C,13.5,13,8,5,9/3/21
9/3/21 9:05,C,19.5,13,9,5,9/3/21
9/3/21 10:05,C,27,13,10,5,9/3/21
9/3/21 11:05,C,31.5,13,11,5,9/3/21
9/3/21 12:05,C,35.5,13,12,5,9/3/21
9/3/21 13:05,C,38,13,13,5,9/3/21
9/3/21 14:05,C,38.5,13,14,5,9/3/21
9/3/21 15:05,C,40,13,15,5,9/3/21
9/3/21 16:05,C,39,13,16,5,9/3/21
9/3/21 17:05,C,36.5,13,17,5,9/3/21
9/3/21 18:05,C,34,13,18,5,9/3/21
9/3/21 19:05,C,31,13,19,5,9/3/21
9/3/21 20:05,C,27,13,20,5,9/3/21
9/3/21 21:05,C,24,13,21,5,9/3/21
9/3/21 22:05,C,21.5,13,22,5,9/3/21
9/3/21 23:05,C,19.5,13,23,5,9/3/21
9/4/21 0:05,C,18,13,0,5,9/4/21
9/4/21 1:05,C,17,13,1,5,9/4/21
9/4/21 2:05,C,16,13,2,5,9/4/21
9/4/21 3:05,C,15,13,3,5,9/4/21
9/4/21 4:05,C,14.5,13,4,5,9/4/21
9/4/21 5:05,C,14,13,5,5,9/4/21
9/4/21 6:05,C,13,13,6,5,9/4/21
9/4/21 7:05,C,12.5,13,7,5,9/4/21
9/4/21 8:05,C,14.5,13,8,5,9/4/21
9/4/21 9:05,C,20,13,9,5,9/4/21
9/4/21 10:05,C,28.5,13,10,5,9/4/21
9/4/21 11:05,C,33,13,11,5,9/4/21
9/4/21 12:05,C,37.5,13,12,5,9/4/21
9/4/21 13:05,C,40,13,13,5,9/4/21
9/4/21 14:05,C,41,13,14,5,9/4/21
9/4/21 15:05,C,42,13,15,5,9/4/21
9/4/21 16:05,C,41,13,16,5,9/4/21
9/4/21 17:05,C,38.5,13,17,5,9/4/21
9/4/21 18:05,C,36,13,18,5,9/4/21
9/4/21 19:05,C,32.5,13,19,5,9/4/21
9/4/21 20:05,C,28.5,13,20,5,9/4/21
9/4/21 21:05,C,26,13,21,5,9/4/21
9/4/21 22:05,C,24,13,22,5,9/4/21
9/4/21 23:05,C,22,13,23,5,9/4/21
9/5/21 0:05,C,20,13,0,5,9/5/21
9/5/21 1:05,C,18.5,13,1,5,9/5/21
9/5/21 2:05,C,18,13,2,5,9/5/21
9/5/21 3:05,C,17.5,13,3,5,9/5/21
9/5/21 4:05,C,16.5,13,4,5,9/5/21
9/5/21 5:05,C,15.5,13,5,5,9/5/21
9/5/21 6:05,C,14.5,13,6,5,9/5/21
9/5/21 7:05,C,14.5,13,7,5,9/5/21
9/5/21 8:05,C,16,13,8,5,9/5/21
9/5/21 9:05,C,22.5,13,9,5,9/5/21
9/5/21 10:05,C,32,13,10,5,9/5/21
9/5/21 11:05,C,35,13,11,5,9/5/21
9/5/21 12:05,C,39,13,12,5,9/5/21
9/5/21 13:05,C,41.5,13,13,5,9/5/21
9/5/21 14:05,C,42.5,13,14,5,9/5/21
9/5/21 15:05,C,44,13,15,5,9/5/21
9/5/21 16:05,C,43,13,16,5,9/5/21
9/5/21 17:05,C,40.5,13,17,5,9/5/21
9/5/21 18:05,C,38,13,18,5,9/5/21
9/5/21 19:05,C,34,13,19,5,9/5/21
9/5/21 20:05,C,29.5,13,20,5,9/5/21
9/5/21 21:05,C,26.5,13,21,5,9/5/21
9/5/21 22:05,C,25,13,22,5,9/5/21
9/5/21 23:05,C,23,13,23,5,9/5/21
9/6/21 0:05,C,21.5,13,0,5,9/6/21
9/6/21 1:05,C,20,13,1,5,9/6/21
9/6/21 2:05,C,19.5,13,2,5,9/6/21
9/6/21 3:05,C,18.5,13,3,5,9/6/21
9/6/21 4:05,C,18,13,4,5,9/6/21
9/6/21 5:05,C,17,13,5,5,9/6/21
9/6/21 6:05,C,16.5,13,6,5,9/6/21
9/6/21 7:05,C,16.5,13,7,5,9/6/21
9/6/21 8:05,C,18,13,8,5,9/6/21
9/6/21 9:05,C,24,13,9,5,9/6/21
9/6/21 10:05,C,33.5,13,10,5,9/6/21
9/6/21 11:05,C,37,13,11,5,9/6/21
9/6/21 12:05,C,40.5,13,12,5,9/6/21
9/6/21 13:05,C,43,13,13,5,9/6/21
9/6/21 14:05,C,44,13,14,5,9/6/21
9/6/21 15:05,C,44.5,13,15,5,9/6/21
9/6/21 16:05,C,43.5,13,16,5,9/6/21
9/6/21 17:05,C,41,13,17,5,9/6/21
9/6/21 18:05,C,38.5,13,18,5,9/6/21
9/6/21 19:05,C,34.5,13,19,5,9/6/21
9/6/21 20:05,C,30.5,13,20,5,9/6/21
9/6/21 21:05,C,27.5,13,21,5,9/6/21
9/6/21 22:05,C,25.5,13,22,5,9/6/21
9/6/21 23:05,C,24,13,23,5,9/6/21
9/7/21 0:05,C,23.5,13,0,5,9/7/21
9/7/21 1:05,C,23,13,1,5,9/7/21
9/7/21 2:05,C,22.5,13,2,5,9/7/21
9/7/21 3:05,C,21.5,13,3,5,9/7/21
9/7/21 4:05,C,20.5,13,4,5,9/7/21
9/7/21 5:05,C,20,13,5,5,9/7/21
9/7/21 6:05,C,19.5,13,6,5,9/7/21
9/7/21 7:05,C,19,13,7,5,9/7/21
9/7/21 8:05,C,21,13,8,5,9/7/21
9/7/21 9:05,C,27,13,9,5,9/7/21
9/7/21 10:05,C,36,13,10,5,9/7/21
9/7/21 11:05,C,38.5,13,11,5,9/7/21
9/7/21 12:05,C,42,13,12,5,9/7/21
9/7/21 13:05,C,44.5,13,13,5,9/7/21
9/7/21 14:05,C,45.5,13,14,5,9/7/21
9/7/21 15:05,C,46.5,13,15,5,9/7/21
9/7/21 16:05,C,45.5,13,16,5,9/7/21
9/7/21 17:05,C,43,13,17,5,9/7/21
9/7/21 18:05,C,40,13,18,5,9/7/21
9/7/21 19:05,C,36,13,19,5,9/7/21
9/7/21 20:05,C,31,13,20,5,9/7/21
9/7/21 21:05,C,28.5,13,21,5,9/7/21
9/7/21 22:05,C,27.5,13,22,5,9/7/21
9/7/21 23:05,C,25.5,13,23,5,9/7/21
9/8/21 0:05,C,24,13,0,5,9/8/21
9/8/21 1:05,C,23,13,1,5,9/8/21
9/8/21 2:05,C,22.5,13,2,5,9/8/21
9/8/21 3:05,C,21.5,13,3,5,9/8/21
9/8/21 4:05,C,21.5,13,4,5,9/8/21
9/8/21 5:05,C,21,13,5,5,9/8/21
9/8/21 6:05,C,20.5,13,6,5,9/8/21
9/8/21 7:05,C,20.5,13,7,5,9/8/21
9/8/21 8:05,C,22,13,8,5,9/8/21
9/8/21 9:05,C,28,13,9,5,9/8/21
9/8/21 10:05,C,36.5,13,10,5,9/8/21
9/8/21 11:05,C,39.5,13,11,5,9/8/21
9/8/21 12:05,C,42.5,13,12,5,9/8/21
9/8/21 13:05,C,44.5,13,13,5,9/8/21
9/8/21 14:05,C,45.5,13,14,5,9/8/21
9/8/21 15:05,C,46.5,13,15,5,9/8/21
9/8/21 16:05,C,45.5,13,16,5,9/8/21
9/8/21 17:05,C,43,13,17,5,9/8/21
9/8/21 18:05,C,40.5,13,18,5,9/8/21
9/8/21 19:05,C,36.5,13,19,5,9/8/21
9/8/21 20:05,C,32,13,20,5,9/8/21
9/8/21 21:05,C,29.5,13,21,5,9/8/21
9/8/21 22:05,C,26.5,13,22,5,9/8/21
9/8/21 23:05,C,24.5,13,23,5,9/8/21
9/9/21 0:05,C,23.5,13,0,5,9/9/21
9/9/21 1:05,C,23,13,1,5,9/9/21
9/9/21 2:05,C,22,13,2,5,9/9/21
9/9/21 3:05,C,21.5,13,3,5,9/9/21
9/9/21 4:05,C,20.5,13,4,5,9/9/21
9/9/21 5:05,C,20.5,13,5,5,9/9/21
9/9/21 6:05,C,20,13,6,5,9/9/21
9/9/21 7:05,C,20,13,7,5,9/9/21
9/9/21 8:05,C,22,13,8,5,9/9/21
9/9/21 9:05,C,27,13,9,5,9/9/21
9/9/21 10:05,C,34.5,13,10,5,9/9/21
9/9/21 11:05,C,37,13,11,5,9/9/21
9/9/21 12:05,C,40,13,12,5,9/9/21
9/9/21 13:05,C,40.5,13,13,5,9/9/21
9/9/21 14:05,C,41,13,14,5,9/9/21
9/9/21 15:05,C,42.5,13,15,5,9/9/21
9/9/21 16:05,C,41,13,16,5,9/9/21
9/9/21 17:05,C,37.5,13,17,5,9/9/21
9/9/21 18:05,C,33,13,18,5,9/9/21
9/9/21 19:05,C,29.5,13,19,5,9/9/21
9/9/21 20:05,C,27,13,20,5,9/9/21
9/9/21 21:05,C,25,13,21,5,9/9/21
9/9/21 22:05,C,23.5,13,22,5,9/9/21
9/9/21 23:05,C,22,13,23,5,9/9/21
9/10/21 0:05,C,21.5,13,0,5,9/10/21
9/10/21 1:05,C,21,13,1,5,9/10/21
9/10/21 2:05,C,20.5,13,2,5,9/10/21
9/10/21 3:05,C,19.5,13,3,5,9/10/21
9/10/21 4:05,C,20,13,4,5,9/10/21
9/10/21 5:05,C,20.5,13,5,5,9/10/21
9/10/21 6:05,C,19.5,13,6,5,9/10/21
9/10/21 7:05,C,19,13,7,5,9/10/21
9/10/21 8:05,C,20.5,13,8,5,9/10/21
9/10/21 9:05,C,21.5,13,9,5,9/10/21
9/10/21 10:05,C,28,13,10,5,9/10/21
9/10/21 11:05,C,33.5,13,11,5,9/10/21
9/10/21 12:05,C,39,13,12,5,9/10/21
9/10/21 13:05,C,42,13,13,5,9/10/21
9/10/21 14:05,C,43,13,14,5,9/10/21
9/10/21 15:05,C,43,13,15,5,9/10/21
9/10/21 16:05,C,42.5,13,16,5,9/10/21
9/10/21 17:05,C,39,13,17,5,9/10/21
9/10/21 18:05,C,35,13,18,5,9/10/21
9/10/21 19:05,C,30.5,13,19,5,9/10/21
9/10/21 20:05,C,26.5,13,20,5,9/10/21
9/10/21 21:05,C,24.5,13,21,5,9/10/21
9/10/21 22:05,C,22.5,13,22,5,9/10/21
9/10/21 23:05,C,21,13,23,5,9/10/21
9/11/21 0:05,C,20,13,0,5,9/11/21
9/11/21 1:05,C,19,13,1,5,9/11/21
9/11/21 2:05,C,18,13,2,5,9/11/21
9/11/21 3:05,C,17,13,3,5,9/11/21
9/11/21 4:05,C,16.5,13,4,5,9/11/21
9/11/21 5:05,C,16,13,5,5,9/11/21
9/11/21 6:05,C,15.5,13,6,5,9/11/21
9/11/21 7:05,C,15,13,7,5,9/11/21
9/11/21 8:05,C,16,13,8,5,9/11/21
9/11/21 9:05,C,20.5,13,9,5,9/11/21
9/11/21 10:05,C,31,13,10,5,9/11/21
9/11/21 11:05,C,34.5,13,11,5,9/11/21
9/11/21 12:05,C,40.5,13,12,5,9/11/21
9/11/21 13:05,C,43.5,13,13,5,9/11/21
9/11/21 14:05,C,44.5,13,14,5,9/11/21
9/11/21 15:05,C,44.5,13,15,5,9/11/21
9/11/21 16:05,C,43.5,13,16,5,9/11/21
9/11/21 17:05,C,39.5,13,17,5,9/11/21
9/11/21 18:05,C,36.5,13,18,5,9/11/21
9/11/21 19:05,C,32,13,19,5,9/11/21
9/11/21 20:05,C,28.5,13,20,5,9/11/21
9/11/21 21:05,C,26,13,21,5,9/11/21
9/11/21 22:05,C,24.5,13,22,5,9/11/21
9/11/21 23:05,C,23,13,23,5,9/11/21
9/12/21 0:05,C,21.5,13,0,5,9/12/21
9/12/21 1:05,C,20.5,13,1,5,9/12/21
9/12/21 2:05,C,19.5,13,2,5,9/12/21
9/12/21 3:05,C,18,13,3,5,9/12/21
9/12/21 4:05,C,17.5,13,4,5,9/12/21
9/12/21 5:05,C,17,13,5,5,9/12/21
9/12/21 6:05,C,16.5,13,6,5,9/12/21
9/12/21 7:05,C,16,13,7,5,9/12/21
9/12/21 8:05,C,17,13,8,5,9/12/21
9/12/21 9:05,C,22.5,13,9,5,9/12/21
9/12/21 10:05,C,33,13,10,5,9/12/21
9/12/21 11:05,C,35.5,13,11,5,9/12/21
9/12/21 12:05,C,41,13,12,5,9/12/21
9/12/21 13:05,C,44.5,13,13,5,9/12/21
9/12/21 14:05,C,45.5,13,14,5,9/12/21
9/12/21 15:05,C,45.5,13,15,5,9/12/21
9/12/21 16:05,C,44.5,13,16,5,9/12/21
9/12/21 17:05,C,41,13,17,5,9/12/21
9/12/21 18:05,C,37,13,18,5,9/12/21
9/12/21 19:05,C,33,13,19,5,9/12/21
9/12/21 20:05,C,29,13,20,5,9/12/21
9/12/21 21:05,C,26.5,13,21,5,9/12/21
9/12/21 22:05,C,24.5,13,22,5,9/12/21
9/12/21 23:05,C,23.5,13,23,5,9/12/21
9/13/21 0:05,C,23,13,0,5,9/13/21
9/13/21 1:05,C,21.5,13,1,5,9/13/21
9/13/21 2:05,C,20.5,13,2,5,9/13/21
9/13/21 3:05,C,19.5,13,3,5,9/13/21
9/13/21 4:05,C,19,13,4,5,9/13/21
9/13/21 5:05,C,18,13,5,5,9/13/21
9/13/21 6:05,C,17.5,13,6,5,9/13/21
9/13/21 7:05,C,17.5,13,7,5,9/13/21
9/13/21 8:05,C,18.5,13,8,5,9/13/21
9/13/21 9:05,C,23,13,9,5,9/13/21
9/13/21 10:05,C,32,13,10,5,9/13/21
9/13/21 11:05,C,36,13,11,5,9/13/21
9/13/21 12:05,C,41,13,12,5,9/13/21
9/13/21 13:05,C,44.5,13,13,5,9/13/21
9/13/21 14:05,C,45,13,14,5,9/13/21
9/13/21 15:05,C,45,13,15,5,9/13/21
9/13/21 16:05,C,44,13,16,5,9/13/21
9/13/21 17:05,C,40.5,13,17,5,9/13/21
9/13/21 18:05,C,37,13,18,5,9/13/21
9/13/21 19:05,C,32.5,13,19,5,9/13/21
9/13/21 20:05,C,29,13,20,5,9/13/21
9/13/21 21:05,C,26,13,21,5,9/13/21
9/13/21 22:05,C,24.5,13,22,5,9/13/21
9/13/21 23:05,C,22.5,13,23,5,9/13/21
9/14/21 0:05,C,21.5,13,0,5,9/14/21
9/14/21 1:05,C,20,13,1,5,9/14/21
9/14/21 2:05,C,19,13,2,5,9/14/21
9/14/21 3:05,C,18.5,13,3,5,9/14/21
9/14/21 4:05,C,18,13,4,5,9/14/21
9/14/21 5:05,C,17.5,13,5,5,9/14/21
9/14/21 6:05,C,16.5,13,6,5,9/14/21
9/14/21 7:05,C,16.5,13,7,5,9/14/21
9/14/21 8:05,C,18,13,8,5,9/14/21
9/14/21 9:05,C,23,13,9,5,9/14/21
9/14/21 10:05,C,32,13,10,5,9/14/21
9/14/21 11:05,C,35.5,13,11,5,9/14/21
9/14/21 12:05,C,41,13,12,5,9/14/21
9/14/21 13:05,C,44,13,13,5,9/14/21
9/14/21 14:05,C,45,13,14,5,9/14/21
9/14/21 15:05,C,45.5,13,15,5,9/14/21
9/14/21 16:05,C,44,13,16,5,9/14/21
9/14/21 17:05,C,40.5,13,17,5,9/14/21
9/14/21 18:05,C,36.5,13,18,5,9/14/21
9/14/21 19:05,C,32.5,13,19,5,9/14/21
9/14/21 20:05,C,29,13,20,5,9/14/21
9/14/21 21:05,C,26,13,21,5,9/14/21
9/14/21 22:05,C,24,13,22,5,9/14/21
9/14/21 23:05,C,22,13,23,5,9/14/21
9/15/21 0:05,C,20.5,13,0,5,9/15/21
9/15/21 1:05,C,19,13,1,5,9/15/21
9/15/21 2:05,C,18,13,2,5,9/15/21
9/15/21 3:05,C,17.5,13,3,5,9/15/21
9/15/21 4:05,C,16.5,13,4,5,9/15/21
9/15/21 5:05,C,16,13,5,5,9/15/21
9/15/21 6:05,C,15.5,13,6,5,9/15/21
9/15/21 7:05,C,15,13,7,5,9/15/21
9/15/21 8:05,C,16,13,8,5,9/15/21
9/15/21 9:05,C,19.5,13,9,5,9/15/21
9/15/21 10:05,C,30,13,10,5,9/15/21
9/15/21 11:05,C,36,13,11,5,9/15/21
9/15/21 12:05,C,41,13,12,5,9/15/21
9/15/21 13:05,C,41.5,13,13,5,9/15/21
9/15/21 14:05,C,38.5,13,14,5,9/15/21
9/15/21 15:05,C,38.5,13,15,5,9/15/21
9/15/21 16:05,C,37.5,13,16,5,9/15/21
9/15/21 17:05,C,34,13,17,5,9/15/21
9/15/21 18:05,C,29.5,13,18,5,9/15/21
9/15/21 19:05,C,24.5,13,19,5,9/15/21
9/15/21 20:05,C,21.5,13,20,5,9/15/21
9/15/21 21:05,C,19.5,13,21,5,9/15/21
9/15/21 22:05,C,18,13,22,5,9/15/21
9/15/21 23:05,C,16.5,13,23,5,9/15/21
9/16/21 0:05,C,15.5,13,0,5,9/16/21
9/16/21 1:05,C,15,13,1,5,9/16/21
9/16/21 2:05,C,14.5,13,2,5,9/16/21
9/16/21 3:05,C,14.5,13,3,5,9/16/21
9/16/21 4:05,C,14,13,4,5,9/16/21
9/16/21 5:05,C,13.5,13,5,5,9/16/21
9/16/21 6:05,C,13.5,13,6,5,9/16/21
9/16/21 7:05,C,13,13,7,5,9/16/21
9/16/21 8:05,C,14.5,13,8,5,9/16/21
9/16/21 9:05,C,19.5,13,9,5,9/16/21
9/16/21 10:05,C,27,13,10,5,9/16/21
